,user_id,timestamp,weekday,hour,voronoi_id,states
94,1,2019-01-17 07:50:00,4,7,19,"[Row(neighbors=19, props=1.0)]"
95,1,2019-01-17 07:55:00,4,7,19,"[Row(neighbors=19, props=1.0)]"
96,1,2019-01-17 08:45:00,4,8,75,"[Row(neighbors=75, props=1.0)]"
97,1,2019-01-17 08:50:00,4,8,75,"[Row(neighbors=75, props=1.0)]"
98,1,2019-01-17 08:55:00,4,8,75,"[Row(neighbors=75, props=1.0)]"
99,1,2019-01-17 09:00:00,4,9,75,"[Row(neighbors=75, props=1.0)]"
100,1,2019-01-17 09:05:00,4,9,75,"[Row(neighbors=75, props=1.0)]"
101,1,2019-01-17 09:10:00,4,9,75,"[Row(neighbors=75, props=1.0)]"
102,1,2019-01-17 09:15:00,4,9,75,"[Row(neighbors=75, props=1.0)]"
103,1,2019-01-17 09:20:00,4,9,75,"[Row(neighbors=75, props=1.0)]"
104,1,2019-01-17 09:25:00,4,9,75,"[Row(neighbors=75, props=1.0)]"
105,1,2019-01-17 09:30:00,4,9,75,"[Row(neighbors=75, props=1.0)]"
106,1,2019-01-17 09:35:00,4,9,75,"[Row(neighbors=75, props=1.0)]"
107,1,2019-01-17 09:40:00,4,9,75,"[Row(neighbors=75, props=1.0)]"
108,1,2019-01-17 09:45:00,4,9,75,"[Row(neighbors=75, props=1.0)]"
109,1,2019-01-17 09:50:00,4,9,75,"[Row(neighbors=75, props=1.0)]"
110,1,2019-01-17 09:55:00,4,9,75,"[Row(neighbors=75, props=1.0)]"
111,1,2019-01-17 10:00:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
112,1,2019-01-17 10:05:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
113,1,2019-01-17 10:10:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
114,1,2019-01-17 10:15:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
115,1,2019-01-17 10:20:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
116,1,2019-01-17 10:25:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
117,1,2019-01-17 10:30:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
118,1,2019-01-17 10:35:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
119,1,2019-01-17 10:40:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
120,1,2019-01-17 10:45:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
121,1,2019-01-17 10:50:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
122,1,2019-01-17 10:55:00,4,10,75,"[Row(neighbors=75, props=1.0)]"
123,1,2019-01-17 11:00:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
124,1,2019-01-17 11:05:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
125,1,2019-01-17 11:10:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
126,1,2019-01-17 11:15:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
127,1,2019-01-17 11:20:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
128,1,2019-01-17 11:25:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
129,1,2019-01-17 11:30:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
130,1,2019-01-17 11:35:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
131,1,2019-01-17 11:40:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
132,1,2019-01-17 11:45:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
133,1,2019-01-17 11:50:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
134,1,2019-01-17 11:55:00,4,11,75,"[Row(neighbors=75, props=1.0)]"
135,1,2019-01-17 12:00:00,4,12,75,"[Row(neighbors=75, props=1.0)]"
136,1,2019-01-17 12:05:00,4,12,75,"[Row(neighbors=75, props=1.0)]"
137,1,2019-01-17 12:10:00,4,12,75,"[Row(neighbors=75, props=1.0)]"
138,1,2019-01-17 12:15:00,4,12,75,"[Row(neighbors=75, props=1.0)]"
139,1,2019-01-17 12:20:00,4,12,75,"[Row(neighbors=75, props=1.0)]"
140,1,2019-01-17 12:25:00,4,12,75,"[Row(neighbors=75, props=1.0)]"
141,1,2019-01-17 12:30:00,4,12,75,"[Row(neighbors=75, props=1.0)]"
142,1,2019-01-17 12:35:00,4,12,75,"[Row(neighbors=75, props=1.0)]"
143,1,2019-01-17 12:40:00,4,12,75,"[Row(neighbors=75, props=1.0)]"
144,1,2019-01-17 12:45:00,4,12,75,"[Row(neighbors=75, props=1.0)]"
145,1,2019-01-17 12:55:00,4,12,19,"[Row(neighbors=19, props=1.0)]"
146,1,2019-01-17 13:05:00,4,13,19,"[Row(neighbors=19, props=1.0)]"
147,1,2019-01-17 13:10:00,4,13,19,"[Row(neighbors=19, props=1.0)]"
148,1,2019-01-17 13:15:00,4,13,19,"[Row(neighbors=19, props=1.0)]"
149,1,2019-01-17 13:20:00,4,13,19,"[Row(neighbors=19, props=1.0)]"
150,1,2019-01-17 13:25:00,4,13,19,"[Row(neighbors=19, props=1.0)]"
151,1,2019-01-17 13:30:00,4,13,19,"[Row(neighbors=19, props=1.0)]"
152,1,2019-01-17 13:35:00,4,13,19,"[Row(neighbors=19, props=1.0)]"
153,1,2019-01-17 13:40:00,4,13,19,"[Row(neighbors=19, props=1.0)]"
154,1,2019-01-17 13:45:00,4,13,19,"[Row(neighbors=19, props=1.0)]"
155,1,2019-01-17 13:50:00,4,13,19,"[Row(neighbors=19, props=1.0)]"
156,1,2019-01-17 13:55:00,4,13,19,"[Row(neighbors=19, props=1.0)]"
157,1,2019-01-17 14:00:00,4,14,19,"[Row(neighbors=19, props=1.0)]"
158,1,2019-01-17 14:05:00,4,14,19,"[Row(neighbors=19, props=1.0)]"
159,1,2019-01-17 14:10:00,4,14,19,"[Row(neighbors=19, props=1.0)]"
160,1,2019-01-17 14:15:00,4,14,19,"[Row(neighbors=19, props=1.0)]"
161,1,2019-01-17 14:20:00,4,14,19,"[Row(neighbors=19, props=1.0)]"
162,1,2019-01-17 14:25:00,4,14,19,"[Row(neighbors=19, props=1.0)]"
163,1,2019-01-17 14:30:00,4,14,19,"[Row(neighbors=19, props=1.0)]"
164,1,2019-01-17 14:35:00,4,14,19,"[Row(neighbors=19, props=1.0)]"
165,1,2019-01-17 14:40:00,4,14,19,"[Row(neighbors=19, props=1.0)]"
166,1,2019-01-17 14:45:00,4,14,19,"[Row(neighbors=19, props=1.0)]"
167,1,2019-01-17 14:50:00,4,14,19,"[Row(neighbors=19, props=1.0)]"
