,y,x,updates
2994,57.0,72.0,0.009747014314417423
2995,57.0,91.0,0.000215455946591069
2996,57.0,77.0,0.008932193665334221
2997,57.0,83.0,0.003290127453693587
2998,57.0,105.0,0.008932193665334221
2999,57.0,48.0,0.009764041989976152
3000,57.0,65.0,0.009912050856493736
3001,57.0,74.0,0.000215455946591069
3002,57.0,17.0,0.008932193665334221
3003,57.0,47.0,0.003036945473555997
3004,57.0,79.0,6.74470800734861e-05
3005,57.0,73.0,3.7726033546521034e-05
3006,57.0,20.0,0.000215455946591069
3007,96.0,46.0,0.00025137107349352785
3008,96.0,11.0,0.002827924526505642
3009,96.0,76.0,0.010534733353852563
3010,96.0,27.0,0.010283362280359035
3011,96.0,52.0,0.003567251255329469
3012,96.0,70.0,0.05580438032742504
3013,96.0,22.0,0.011349907475781436
3014,96.0,53.0,0.0017893999170816965
3015,96.0,96.0,0.010843522274496323
3016,96.0,15.0,0.0005601599941372866
3017,96.0,91.0,0.0017893999170816965
3018,96.0,69.0,0.00307929559999917
3019,96.0,47.0,0.05605575140091857
3020,96.0,34.0,0.0005601599941372866
3021,96.0,64.0,0.004617324443587339
3022,96.0,83.0,0.0020407709905752246
3023,96.0,72.0,0.07944935349287913
3024,96.0,68.0,0.05605575140091857
3025,96.0,17.0,0.0007393267288238266
3026,96.0,19.0,0.031002432799907473
3027,96.0,3.0,0.010283362280359035
3028,96.0,7.0,0.011022689009182863
3029,96.0,26.0,0.011349907475781436
3030,96.0,111.0,0.007994996659823554
3031,96.0,14.0,0.011349907475781436
3032,96.0,43.0,0.0005601599941372866
3033,96.0,55.0,0.002827924526505642
3034,96.0,106.0,0.010843522274496323
3035,96.0,102.0,0.007994996659823554
3036,96.0,2.0,0.004617324443587339
3037,96.0,107.0,0.05580438032742504
3038,96.0,4.0,0.011601278549274964
3039,96.0,113.0,0.004617324443587339
3040,96.0,114.0,0.011601278549274964
3041,96.0,54.0,0.0012994867229611132
3042,96.0,1.0,0.0017893999170816965
3043,96.0,84.0,0.0005601599941372866
3044,96.0,48.0,0.0012994867229611132
3045,96.0,58.0,0.0017893999170816965
3046,96.0,75.0,0.27902189519916726
3047,96.0,63.0,0.0005601599941372866
3048,96.0,94.0,0.0007393267288238266
3049,96.0,88.0,0.010283362280359035
3050,96.0,29.0,0.0017893999170816965
3051,96.0,93.0,0.010534733353852563
3052,96.0,10.0,0.0005601599941372866
3053,96.0,30.0,0.0005601599941372866
3054,96.0,86.0,0.0007393267288238266
3055,96.0,92.0,0.005167072133317912
3056,96.0,71.0,0.00025137107349352785
3057,96.0,51.0,0.0036394555941364564
3058,96.0,61.0,0.0025287266459055233
3059,96.0,59.0,0.0025287266459055233
3060,96.0,33.0,0.0012994867229611132
3061,96.0,40.0,0.010534733353852563
3062,96.0,79.0,0.0033880845206429285
3063,96.0,37.0,0.0033880845206429285
3064,96.0,60.0,0.005167072133317912
3065,96.0,105.0,0.0007393267288238266
3066,96.0,77.0,0.011022689009182863
3067,96.0,49.0,0.011349907475781436
3068,96.0,103.0,0.0008115310676308145
3069,96.0,45.0,0.005727232127455199
3070,96.0,97.0,0.011601278549274964
3071,96.0,65.0,0.0025287266459055233
3072,96.0,28.0,0.0012994867229611132
3073,96.0,24.0,0.00025137107349352785
3074,96.0,44.0,0.00307929559999917
3075,96.0,23.0,0.00025137107349352785
3076,96.0,41.0,0.002827924526505642
3077,96.0,82.0,0.004868695517080866
3078,96.0,20.0,0.0017893999170816965
3079,96.0,80.0,0.0007393267288238266
3080,96.0,73.0,0.05580438032742504
3081,96.0,9.0,0.0008115310676308145
3082,96.0,35.0,0.0005601599941372866
3083,96.0,62.0,0.0005601599941372866
3084,96.0,74.0,0.0017893999170816965
3085,96.0,104.0,0.0007393267288238266
3086,96.0,13.0,0.0020407709905752246
3087,96.0,5.0,0.0005601599941372866
3088,96.0,56.0,0.003567251255329469
3089,96.0,57.0,0.005727232127455199
3090,96.0,89.0,0.010283362280359035
3091,96.0,39.0,0.0017893999170816965
3092,96.0,108.0,0.0017893999170816965
3093,35.0,51.0,0.0027459955974298306
3094,35.0,48.0,0.0027459955974298306
3095,35.0,43.0,0.0027459955974298306
3096,35.0,45.0,0.0027459955974298306
3097,35.0,113.0,0.00877193002898076
3098,35.0,33.0,0.0027459955974298306
3099,35.0,39.0,0.00877193002898076
3100,35.0,1.0,0.00877193002898076
3101,35.0,97.0,0.05563909677611678
3102,35.0,58.0,0.00877193002898076
3103,35.0,14.0,0.05563909677611678
3104,35.0,20.0,0.00877193002898076
3105,35.0,26.0,0.05563909677611678
3106,35.0,91.0,0.00877193002898076
3107,35.0,84.0,0.0027459955974298306
3108,35.0,15.0,0.0027459955974298306
3109,35.0,28.0,0.0027459955974298306
3110,35.0,35.0,0.0027459955974298306
3111,35.0,59.0,0.00877193002898076
3112,35.0,106.0,0.0027459955974298306
3113,35.0,4.0,0.05563909677611678
3114,35.0,54.0,0.0027459955974298306
3115,35.0,37.0,0.0027459955974298306
3116,35.0,82.0,0.00877193002898076
3117,35.0,83.0,0.00877193002898076
3118,35.0,62.0,0.0027459955974298306
3119,35.0,114.0,0.05563909677611678
3120,35.0,13.0,0.00877193002898076
3121,35.0,5.0,0.0027459955974298306
3122,35.0,57.0,0.0027459955974298306
3123,35.0,49.0,0.05563909677611678
3124,35.0,65.0,0.00877193002898076
3125,35.0,96.0,0.0027459955974298306
3126,35.0,72.0,0.38947368330464277
3127,35.0,9.0,0.0027459955974298306
3128,35.0,103.0,0.0027459955974298306
3129,35.0,61.0,0.00877193002898076
3130,35.0,53.0,0.00877193002898076
3131,35.0,74.0,0.00877193002898076
3132,35.0,22.0,0.05563909677611678
3133,35.0,34.0,0.0027459955974298306
3134,35.0,30.0,0.0027459955974298306
3135,35.0,10.0,0.0027459955974298306
3136,35.0,64.0,0.00877193002898076
3137,35.0,108.0,0.00877193002898076
3138,35.0,79.0,0.0027459955974298306
3139,35.0,29.0,0.00877193002898076
3140,35.0,2.0,0.00877193002898076
3141,35.0,63.0,0.0027459955974298306
3142,83.0,39.0,0.0041091397374126756
3143,83.0,93.0,0.001662291353938165
3144,83.0,7.0,0.004909742036862541
3145,83.0,54.0,0.00618961712293841
3146,83.0,83.0,0.0057714310913508406
3147,83.0,70.0,2.064958224517322e-05
3148,83.0,94.0,0.0048890924546173675
3149,83.0,10.0,0.0012798750860758686
3150,83.0,59.0,0.009076528524909639
3151,83.0,2.0,0.00418743607029227
3152,83.0,97.0,0.028013397461398113
3153,83.0,91.0,0.004088490155167502
3154,83.0,77.0,0.0048890924546173675
3155,83.0,114.0,0.028013397461398113
3156,83.0,22.0,0.026031652157302392
3157,83.0,106.0,0.0012798750860758686
3158,83.0,20.0,0.004088490155167502
3159,83.0,73.0,2.064958224517322e-05
3160,83.0,14.0,0.025953355824422798
3161,83.0,111.0,0.0342682664546982
3162,83.0,53.0,0.004088490155167502
3163,83.0,51.0,0.0030411123551388015
3164,83.0,113.0,0.004088490155167502
3165,83.0,26.0,0.025953355824422798
3166,83.0,71.0,0.001662291353938165
3167,83.0,56.0,0.0048890924546173675
3168,83.0,33.0,0.0065873674059755616
3169,83.0,17.0,0.0048890924546173675
3170,83.0,88.0,2.064958224517322e-05
3171,83.0,57.0,0.035867595490931624
3172,83.0,47.0,0.001662291353938165
3173,83.0,64.0,0.0041091397374126756
3174,83.0,9.0,0.002962816022259207
3175,83.0,28.0,0.00618961712293841
3176,83.0,104.0,0.0048890924546173675
3177,83.0,45.0,0.03554814154077407
3178,83.0,49.0,0.025953355824422798
3179,83.0,108.0,0.0041091397374126756
3180,83.0,103.0,0.002942166440014034
3181,83.0,3.0,2.064958224517322e-05
3182,83.0,44.0,0.001662291353938165
3183,83.0,65.0,0.009395982475067195
3184,83.0,61.0,0.011906381743553279
3185,83.0,48.0,0.0065873674059755616
3186,83.0,13.0,0.005849727424230435
3187,83.0,76.0,0.001662291353938165
3188,83.0,62.0,0.0012798750860758686
3189,83.0,96.0,0.0013788210012006365
3190,83.0,4.0,0.027693943511240555
3191,83.0,37.0,0.001300524668321042
3192,83.0,23.0,0.001662291353938165
3193,83.0,68.0,0.001662291353938165
3194,83.0,72.0,0.18162790147475275
3195,83.0,58.0,0.0041091397374126756
3196,83.0,86.0,0.0048890924546173675
3197,83.0,29.0,0.004088490155167502
3198,83.0,30.0,0.0012798750860758686
3199,83.0,60.0,0.034189970121818604
3200,83.0,89.0,2.064958224517322e-05
3201,83.0,24.0,0.001662291353938165
3202,83.0,52.0,0.0049880383697421355
3203,83.0,19.0,0.20511488527891336
3204,83.0,74.0,0.004088490155167502
3205,83.0,40.0,0.0016829409361833383
3206,83.0,5.0,0.0012798750860758686
3207,83.0,43.0,0.0012798750860758686
3208,83.0,82.0,0.006169181374387992
3209,83.0,102.0,0.034189970121818604
3210,83.0,69.0,0.0016829409361833383
3211,83.0,15.0,0.0012798750860758686
3212,83.0,34.0,0.0012798750860758686
3213,83.0,63.0,0.0012798750860758686
3214,83.0,80.0,0.0048890924546173675
3215,83.0,35.0,0.0012798750860758686
3216,83.0,92.0,0.034189970121818604
3217,83.0,84.0,0.0012798750860758686
3218,83.0,46.0,0.001662291353938165
3219,83.0,79.0,0.0012798750860758686
3220,83.0,105.0,0.0048890924546173675
3221,83.0,1.0,0.004088490155167502
3222,1.0,62.0,0.0027459953899011775
3223,1.0,43.0,0.0027459953899011775
3224,1.0,51.0,0.0027459953899011775
3225,1.0,33.0,0.0027459953899011775
3226,1.0,20.0,0.008771930368746562
3227,1.0,30.0,0.0027459953899011775
3228,1.0,26.0,0.05563909526149452
3229,1.0,96.0,0.0027459953899011775
3230,1.0,28.0,0.0027459953899011775
3231,1.0,39.0,0.008771930368746562
3232,1.0,48.0,0.0027459953899011775
3233,1.0,49.0,0.05563909526149452
3234,1.0,79.0,0.0027459953899011775
3235,1.0,97.0,0.05563909526149452
3236,1.0,108.0,0.008771930368746562
3237,1.0,91.0,0.008771930368746562
3238,1.0,113.0,0.008771930368746562
3239,1.0,114.0,0.05563909526149452
3240,1.0,53.0,0.008771930368746562
3241,1.0,61.0,0.008771930368746562
3242,1.0,57.0,0.0027459953899011775
3243,1.0,10.0,0.0027459953899011775
3244,1.0,54.0,0.0027459953899011775
3245,1.0,2.0,0.008771930368746562
3246,1.0,34.0,0.0027459953899011775
3247,1.0,9.0,0.0027459953899011775
3248,1.0,45.0,0.0027459953899011775
3249,1.0,14.0,0.05563909526149452
3250,1.0,83.0,0.008771930368746562
3251,1.0,72.0,0.38947369256437314
3252,1.0,82.0,0.008771930368746562
3253,1.0,15.0,0.0027459953899011775
3254,1.0,58.0,0.008771930368746562
3255,1.0,4.0,0.05563909526149452
3256,1.0,59.0,0.008771930368746562
3257,1.0,29.0,0.008771930368746562
3258,1.0,74.0,0.008771930368746562
3259,1.0,64.0,0.008771930368746562
3260,1.0,37.0,0.0027459953899011775
3261,1.0,22.0,0.05563909526149452
3262,1.0,5.0,0.0027459953899011775
3263,1.0,84.0,0.0027459953899011775
3264,1.0,13.0,0.008771930368746562
3265,1.0,63.0,0.0027459953899011775
3266,1.0,35.0,0.0027459953899011775
3267,1.0,65.0,0.008771930368746562
3268,1.0,106.0,0.0027459953899011775
3269,1.0,103.0,0.0027459953899011775
3270,1.0,1.0,0.008771930368746562
3271,34.0,28.0,0.0027459955974298306
3272,34.0,2.0,0.00877193002898076
3273,34.0,65.0,0.00877193002898076
3274,34.0,59.0,0.00877193002898076
3275,34.0,108.0,0.00877193002898076
3276,34.0,58.0,0.00877193002898076
3277,34.0,33.0,0.0027459955974298306
3278,34.0,54.0,0.0027459955974298306
3279,34.0,45.0,0.0027459955974298306
3280,34.0,34.0,0.0027459955974298306
3281,34.0,13.0,0.00877193002898076
3282,34.0,84.0,0.0027459955974298306
3283,34.0,62.0,0.0027459955974298306
3284,34.0,14.0,0.05563909677611678
3285,34.0,37.0,0.0027459955974298306
3286,34.0,39.0,0.00877193002898076
3287,34.0,10.0,0.0027459955974298306
3288,34.0,114.0,0.05563909677611678
3289,34.0,29.0,0.00877193002898076
3290,34.0,53.0,0.00877193002898076
3291,34.0,103.0,0.0027459955974298306
3292,34.0,106.0,0.0027459955974298306
3293,34.0,15.0,0.0027459955974298306
3294,34.0,43.0,0.0027459955974298306
3295,34.0,64.0,0.00877193002898076
3296,34.0,61.0,0.00877193002898076
3297,34.0,48.0,0.0027459955974298306
3298,34.0,83.0,0.00877193002898076
3299,34.0,49.0,0.05563909677611678
3300,34.0,4.0,0.05563909677611678
3301,34.0,1.0,0.00877193002898076
3302,34.0,82.0,0.00877193002898076
3303,34.0,113.0,0.00877193002898076
3304,34.0,72.0,0.38947368330464277
3305,34.0,35.0,0.0027459955974298306
3306,34.0,26.0,0.05563909677611678
3307,34.0,22.0,0.05563909677611678
3308,34.0,20.0,0.00877193002898076
3309,34.0,97.0,0.05563909677611678
3310,34.0,51.0,0.0027459955974298306
3311,34.0,79.0,0.0027459955974298306
3312,34.0,9.0,0.0027459955974298306
3313,34.0,57.0,0.0027459955974298306
3314,34.0,96.0,0.0027459955974298306
3315,34.0,5.0,0.0027459955974298306
3316,34.0,91.0,0.00877193002898076
3317,34.0,74.0,0.00877193002898076
3318,34.0,63.0,0.0027459955974298306
3319,34.0,30.0,0.0027459955974298306
3320,71.0,44.0,0.0031134173494848836
3321,71.0,52.0,0.009342432759130593
3322,71.0,82.0,0.0038970666156054037
3323,71.0,92.0,0.06403669603613878
3324,71.0,17.0,0.0091571102956044
3325,71.0,86.0,0.0091571102956044
3326,71.0,49.0,3.867599230990697e-05
3327,71.0,57.0,0.06478166930994939
3328,71.0,104.0,0.0091571102956044
3329,71.0,56.0,0.0091571102956044
3330,71.0,58.0,3.867599230990697e-05
3331,71.0,47.0,0.0031134173494848836
3332,71.0,33.0,0.00994075956172492
3333,71.0,83.0,0.0031520933417947907
3334,71.0,72.0,0.00018532246352619266
3335,71.0,96.0,0.00018532246352619266
3336,71.0,24.0,0.0031134173494848836
3337,71.0,94.0,0.0091571102956044
3338,71.0,40.0,0.0031520933417947907
3339,71.0,7.0,0.009195786287914308
3340,71.0,93.0,0.0031134173494848836
3341,71.0,65.0,0.00994075956172492
3342,71.0,4.0,0.003298739813011076
3343,71.0,68.0,0.0031134173494848836
3344,71.0,45.0,0.06418334250735507
3345,71.0,102.0,0.06403669603613878
3346,71.0,3.0,3.867599230990697e-05
3347,71.0,97.0,0.0038970666156054037
3348,71.0,108.0,3.867599230990697e-05
3349,71.0,48.0,0.00994075956172492
3350,71.0,64.0,3.867599230990697e-05
3351,71.0,14.0,3.867599230990697e-05
3352,71.0,13.0,0.003298739813011076
3353,71.0,9.0,0.0031520933417947907
3354,71.0,46.0,0.0031134173494848836
3355,71.0,89.0,3.867599230990697e-05
3356,71.0,54.0,0.009195786287914308
3357,71.0,105.0,0.0091571102956044
3358,71.0,51.0,0.003298739813011076
3359,71.0,103.0,0.0031134173494848836
3360,71.0,22.0,0.00018532246352619266
3361,71.0,26.0,3.867599230990697e-05
3362,71.0,2.0,0.00018532246352619266
3363,71.0,69.0,0.0031520933417947907
3364,71.0,59.0,0.009342432759130593
3365,71.0,37.0,3.867599230990697e-05
3366,71.0,77.0,0.0091571102956044
3367,71.0,76.0,0.0031134173494848836
3368,71.0,111.0,0.06418334250735507
3369,71.0,23.0,0.0031134173494848836
3370,71.0,88.0,3.867599230990697e-05
3371,71.0,61.0,0.014642655302277196
3372,71.0,73.0,3.867599230990697e-05
3373,71.0,39.0,3.867599230990697e-05
3374,71.0,114.0,0.0038970666156054037
3375,71.0,70.0,3.867599230990697e-05
3376,71.0,28.0,0.009195786287914308
3377,71.0,71.0,0.0031134173494848836
3378,71.0,60.0,0.06403669603613878
3379,71.0,80.0,0.0091571102956044
3380,71.0,19.0,0.3841734729306219
3381,103.0,9.0,0.0030658979693293973
3382,103.0,113.0,0.0018618664756947212
3383,103.0,62.0,0.0005828451809771172
3384,103.0,33.0,0.008413650957187411
3385,103.0,61.0,0.013396577581838012
3386,103.0,49.0,0.011840019499369147
3387,103.0,104.0,0.007213488240104964
3388,103.0,20.0,0.0018618664756947212
3389,103.0,83.0,0.004344919264047001
3390,103.0,4.0,0.014408125733047243
3391,103.0,68.0,0.002452585882669619
3392,103.0,39.0,0.0018923333813773823
3393,103.0,106.0,0.0005828451809771172
3394,103.0,45.0,0.05114309524257978
3395,103.0,108.0,0.0018923333813773823
3396,103.0,86.0,0.007213488240104964
3397,103.0,43.0,0.0005828451809771172
3398,103.0,94.0,0.007213488240104964
3399,103.0,72.0,0.08281285665880773
3400,103.0,82.0,0.00493176989446967
3401,103.0,2.0,0.0020078537323858603
3402,103.0,34.0,0.0005828451809771172
3403,103.0,47.0,0.002452585882669619
3404,103.0,28.0,0.007826800326764742
3405,103.0,52.0,0.007359475496796103
3406,103.0,54.0,0.007826800326764742
3407,103.0,30.0,0.0005828451809771172
3408,103.0,57.0,0.051614425521993974
3409,103.0,3.0,3.046690568266108e-05
3410,103.0,69.0,0.00248305278835228
3411,103.0,76.0,0.002452585882669619
3412,103.0,88.0,3.046690568266108e-05
3413,103.0,10.0,0.0005828451809771172
3414,103.0,5.0,0.0005828451809771172
3415,103.0,46.0,0.002452585882669619
3416,103.0,77.0,0.007213488240104964
3417,103.0,80.0,0.007213488240104964
3418,103.0,73.0,3.046690568266108e-05
3419,103.0,56.0,0.007213488240104964
3420,103.0,22.0,0.011955539850377625
3421,103.0,17.0,0.007213488240104964
3422,103.0,23.0,0.002452585882669619
3423,103.0,15.0,0.0005828451809771172
3424,103.0,29.0,0.0018618664756947212
3425,103.0,26.0,0.011840019499369147
3426,103.0,91.0,0.0018618664756947212
3427,103.0,74.0,0.0018618664756947212
3428,103.0,24.0,0.002452585882669619
3429,103.0,96.0,0.0007288324376682564
3430,103.0,114.0,0.014879456012461434
3431,103.0,97.0,0.014879456012461434
3432,103.0,63.0,0.0005828451809771172
3433,103.0,13.0,0.00446043961505548
3434,103.0,14.0,0.011840019499369147
3435,103.0,89.0,3.046690568266108e-05
3436,103.0,70.0,3.046690568266108e-05
3437,103.0,84.0,0.0005828451809771172
3438,103.0,40.0,0.00248305278835228
3439,103.0,19.0,0.302631587879374
3440,103.0,105.0,0.007213488240104964
3441,103.0,93.0,0.002452585882669619
3442,103.0,51.0,0.0031814183203378752
3443,103.0,71.0,0.002452585882669619
3444,103.0,102.0,0.05044472971059419
3445,103.0,58.0,0.0018923333813773823
3446,103.0,111.0,0.05056025006160267
3447,103.0,7.0,0.007243955145787625
3448,103.0,59.0,0.009221341972490825
3449,103.0,37.0,0.0006133120866597783
3450,103.0,48.0,0.008413650957187411
3451,103.0,53.0,0.0018618664756947212
3452,103.0,35.0,0.0005828451809771172
3453,103.0,44.0,0.002452585882669619
3454,103.0,60.0,0.05044472971059419
3455,103.0,1.0,0.0018618664756947212
3456,103.0,92.0,0.05044472971059419
3457,103.0,103.0,0.003035431063646736
3458,103.0,64.0,0.0018923333813773823
3459,103.0,79.0,0.0005828451809771172
3460,103.0,65.0,0.009692672251905015
3461,76.0,28.0,0.004554015629126468
3462,76.0,69.0,0.0035542985948404495
3463,76.0,54.0,0.004554015629126468
3464,76.0,80.0,0.004537055522077171
3465,76.0,97.0,0.001886242872064555
3466,76.0,23.0,0.0015425988011895666
3467,76.0,14.0,1.6960107049295884e-05
3468,76.0,71.0,0.0015425988011895666
3469,76.0,72.0,8.126717977545847e-05
3470,76.0,39.0,1.6960107049295884e-05
3471,76.0,27.0,0.00725359911838971
3472,76.0,73.0,0.03937982537519403
3473,76.0,7.0,0.011807614747516177
3474,76.0,4.0,0.001623865980965025
3475,76.0,82.0,0.003880982558666142
3476,76.0,65.0,0.00488069959295216
3477,76.0,61.0,0.00694256408127372
3478,76.0,83.0,0.0015595589082388623
3479,76.0,33.0,0.00488069959295216
3480,76.0,24.0,0.0015425988011895666
3481,76.0,106.0,0.00725359911838971
3482,76.0,86.0,0.004537055522077171
3483,76.0,3.0,0.007270559225439005
3484,76.0,60.0,0.03172593408645692
3485,76.0,13.0,0.001623865980965025
3486,76.0,96.0,0.007334866298165168
3487,76.0,94.0,0.004537055522077171
3488,76.0,37.0,0.002011699793650883
3489,76.0,105.0,0.004537055522077171
3490,76.0,64.0,0.002011699793650883
3491,76.0,103.0,0.0015425988011895666
3492,76.0,113.0,0.001994739686601587
3493,76.0,107.0,0.03936286526814473
3494,76.0,111.0,0.03378498084578468
3495,76.0,70.0,0.03937982537519403
3496,76.0,44.0,0.0035373384877911535
3497,76.0,58.0,1.6960107049295884e-05
3498,76.0,114.0,0.001886242872064555
3499,76.0,47.0,0.040905464069334305
3500,76.0,2.0,0.0020760068663770452
3501,76.0,11.0,0.001994739686601587
3502,76.0,46.0,0.0015425988011895666
3503,76.0,48.0,0.00488069959295216
3504,76.0,55.0,0.001994739686601587
3505,76.0,77.0,0.011790654640466882
3506,76.0,89.0,0.007270559225439005
3507,76.0,88.0,0.007270559225439005
3508,76.0,57.0,0.032052618050282616
3509,76.0,102.0,0.03372067377305851
3510,76.0,56.0,0.006531795208678758
3511,76.0,93.0,0.008796197919579276
3512,76.0,45.0,0.03179024115918309
3513,76.0,51.0,0.003618605667566612
3514,76.0,59.0,0.00461832270185263
3515,76.0,49.0,1.6960107049295884e-05
3516,76.0,40.0,0.008813158026628572
3517,76.0,79.0,0.001994739686601587
3518,76.0,19.0,0.19033512430126345
3519,76.0,92.0,0.03172593408645692
3520,76.0,9.0,0.0015595589082388623
3521,76.0,76.0,0.008796197919579276
3522,76.0,52.0,0.006613062388454217
3523,76.0,17.0,0.004537055522077171
3524,76.0,104.0,0.004537055522077171
3525,76.0,75.0,0.19681432179956634
3526,76.0,41.0,0.001994739686601587
3527,76.0,22.0,8.126717977545847e-05
3528,76.0,108.0,1.6960107049295884e-05
3529,76.0,68.0,0.040905464069334305
3530,76.0,26.0,1.6960107049295884e-05
3531,80.0,58.0,3.867599155334371e-05
3532,80.0,9.0,0.0031520933009002196
3533,80.0,17.0,0.009157110211605075
3534,80.0,57.0,0.06478167315676893
3535,80.0,89.0,3.867599155334371e-05
3536,80.0,48.0,0.009940759400845014
3537,80.0,52.0,0.009342432665910215
3538,80.0,44.0,0.003113417309346876
3539,80.0,54.0,0.009195786203158418
3540,80.0,49.0,3.867599155334371e-05
3541,80.0,103.0,0.003113417309346876
3542,80.0,7.0,0.009195786203158418
3543,80.0,64.0,3.867599155334371e-05
3544,80.0,73.0,3.867599155334371e-05
3545,80.0,102.0,0.06403669995908233
3546,80.0,97.0,0.0038970664985868144
3547,80.0,39.0,3.867599155334371e-05
3548,80.0,22.0,0.00018532245430514098
3549,80.0,13.0,0.0032987397636520172
3550,80.0,47.0,0.003113417309346876
3551,80.0,108.0,3.867599155334371e-05
3552,80.0,3.0,3.867599155334371e-05
3553,80.0,59.0,0.009342432665910215
3554,80.0,23.0,0.003113417309346876
3555,80.0,24.0,0.003113417309346876
3556,80.0,86.0,0.009157110211605075
3557,80.0,4.0,0.0032987397636520172
3558,80.0,26.0,3.867599155334371e-05
3559,80.0,72.0,0.00018532245430514098
3560,80.0,33.0,0.009940759400845014
3561,80.0,82.0,0.0038970664985868144
3562,80.0,94.0,0.009157110211605075
3563,80.0,28.0,0.009195786203158418
3564,80.0,68.0,0.003113417309346876
3565,80.0,2.0,0.00018532245430514098
3566,80.0,88.0,3.867599155334371e-05
3567,80.0,40.0,0.0031520933009002196
3568,80.0,104.0,0.009157110211605075
3569,80.0,14.0,3.867599155334371e-05
3570,80.0,83.0,0.0031520933009002196
3571,80.0,114.0,0.0038970664985868144
3572,80.0,77.0,0.009157110211605075
3573,80.0,71.0,0.003113417309346876
3574,80.0,37.0,3.867599155334371e-05
3575,80.0,56.0,0.009157110211605075
3576,80.0,45.0,0.06418334642183413
3577,80.0,65.0,0.009940759400845014
3578,80.0,60.0,0.06403669995908233
3579,80.0,80.0,0.009157110211605075
3580,80.0,105.0,0.009157110211605075
3581,80.0,51.0,0.0032987397636520172
3582,80.0,19.0,0.3841734525669444
3583,80.0,76.0,0.003113417309346876
3584,80.0,92.0,0.06403669995908233
3585,80.0,70.0,3.867599155334371e-05
3586,80.0,69.0,0.0031520933009002196
3587,80.0,111.0,0.06418334642183413
3588,80.0,46.0,0.003113417309346876
3589,80.0,93.0,0.003113417309346876
3590,80.0,96.0,0.00018532245430514098
3591,80.0,61.0,0.014642654927499922
3592,24.0,108.0,3.867599230990697e-05
3593,24.0,48.0,0.00994075956172492
3594,24.0,44.0,0.0031134173494848836
3595,24.0,104.0,0.0091571102956044
3596,24.0,39.0,3.867599230990697e-05
3597,24.0,24.0,0.0031134173494848836
3598,24.0,69.0,0.0031520933417947907
3599,24.0,83.0,0.0031520933417947907
3600,24.0,73.0,3.867599230990697e-05
3601,24.0,22.0,0.00018532246352619266
3602,24.0,58.0,3.867599230990697e-05
3603,24.0,97.0,0.0038970666156054037
3604,24.0,114.0,0.0038970666156054037
3605,24.0,64.0,3.867599230990697e-05
3606,24.0,76.0,0.0031134173494848836
3607,24.0,88.0,3.867599230990697e-05
3608,24.0,80.0,0.0091571102956044
3609,24.0,102.0,0.06403669603613878
3610,24.0,26.0,3.867599230990697e-05
3611,24.0,92.0,0.06403669603613878
3612,24.0,54.0,0.009195786287914308
3613,24.0,56.0,0.0091571102956044
3614,24.0,105.0,0.0091571102956044
3615,24.0,82.0,0.0038970666156054037
3616,24.0,13.0,0.003298739813011076
3617,24.0,4.0,0.003298739813011076
3618,24.0,37.0,3.867599230990697e-05
3619,24.0,2.0,0.00018532246352619266
3620,24.0,61.0,0.014642655302277196
3621,24.0,19.0,0.3841734729306219
3622,24.0,86.0,0.0091571102956044
3623,24.0,23.0,0.0031134173494848836
3624,24.0,3.0,3.867599230990697e-05
3625,24.0,7.0,0.009195786287914308
3626,24.0,77.0,0.0091571102956044
3627,24.0,51.0,0.003298739813011076
3628,24.0,47.0,0.0031134173494848836
3629,24.0,14.0,3.867599230990697e-05
3630,24.0,17.0,0.0091571102956044
3631,24.0,71.0,0.0031134173494848836
3632,24.0,28.0,0.009195786287914308
3633,24.0,68.0,0.0031134173494848836
3634,24.0,40.0,0.0031520933417947907
3635,24.0,59.0,0.009342432759130593
3636,24.0,52.0,0.009342432759130593
3637,24.0,94.0,0.0091571102956044
3638,24.0,65.0,0.00994075956172492
3639,24.0,49.0,3.867599230990697e-05
3640,24.0,45.0,0.06418334250735507
3641,24.0,57.0,0.06478166930994939
3642,24.0,89.0,3.867599230990697e-05
3643,24.0,9.0,0.0031520933417947907
3644,24.0,96.0,0.00018532246352619266
3645,24.0,70.0,3.867599230990697e-05
3646,24.0,72.0,0.00018532246352619266
3647,24.0,46.0,0.0031134173494848836
3648,24.0,103.0,0.0031134173494848836
3649,24.0,60.0,0.06403669603613878
3650,24.0,93.0,0.0031134173494848836
3651,24.0,111.0,0.06418334250735507
3652,24.0,33.0,0.00994075956172492
3653,69.0,59.0,0.00716592786174986
3654,69.0,103.0,0.0023881101772934344
3655,69.0,80.0,0.006951354167453615
3656,69.0,93.0,0.005697494961882594
3657,69.0,23.0,0.002363460306244523
3658,69.0,61.0,0.011050696064391878
3659,69.0,62.0,2.4649871048910867e-05
3660,69.0,63.0,2.4649871048910867e-05
3661,69.0,44.0,0.0032803198602642156
3662,69.0,83.0,0.0024705502970220707
3663,69.0,7.0,0.01031373617339784
3664,69.0,40.0,0.005725842312188749
3665,69.0,5.0,2.4649871048910867e-05
3666,69.0,56.0,0.007868213721473307
3667,69.0,14.0,0.0005278006495367981
3668,69.0,47.0,0.020456155062807627
3669,69.0,9.0,0.002416457527599589
3670,69.0,37.0,0.0009698567753747575
3671,69.0,58.0,0.00010708999077754732
3672,69.0,68.0,0.020456155062807627
3673,69.0,70.0,0.018121042106869257
