,time,vector
36,15:05:00,"[0.0, 0.002229295388777251, 0.002684751909511493, 0.0012757704787839251, 0.01614633294879846, 0.0006978663578565263, 0.0, 0.00685001367074319, 0.0, 0.002616271947954695, 0.0006978663578565263, 0.0003444670414801926, 0.0, 0.004235527435705703, 0.014163263924293765, 0.0006978663578565263, 0.0, 0.0055742431919592605, 0.0, 0.23385757618242967, 0.002229295388777251, 0.0, 0.014251090381124048, 0.0018952425676744063, 0.0018952425676744063, 0.0, 0.014163263924293765, 0.0012526074563601632, 0.006295272572239551, 0.002229295388777251, 0.0006978663578565263, 0.0, 0.0, 0.006741436477030463, 0.0006978663578565263, 0.0006978663578565263, 0.0, 0.0010654964217604805, 0.0, 0.0022524584112010118, 0.0031710130464583314, 0.0003444670414801926, 0.0, 0.0006978663578565263, 0.0022397096091545973, 0.039766620210310244, 0.0018952425676744063, 0.008692725908673692, 0.006741436477030463, 0.014163263924293765, 0.0, 0.0030485654462651724, 0.006029699712693499, 0.002229295388777251, 0.006295272572239551, 0.0003444670414801926, 0.0059187102334394585, 0.040124957658270885, 0.0022524584112010118, 0.00791452805999056, 0.03898092739562346, 0.01108882725309358, 0.0006978663578565263, 0.0006978663578565263, 0.0025969254526812036, 0.00827286550795119, 0.0, 0.0, 0.008692725908673692, 0.00226287263157836, 0.0068206463634230465, 0.0018952425676744063, 0.0990917013845493, 0.0068206463634230465, 0.002229295388777251, 0.03398741674362743, 0.0031478500240345675, 0.006826850648319427, 0.0, 0.0010423333993367187, 0.0055742431919592605, 0.0, 0.004938331925146523, 0.004147700978875417, 0.0006978663578565263, 0.0, 0.0055742431919592605, 0.0, 0.0012757704787839251, 0.0012757704787839251, 0.0, 0.002229295388777251, 0.03898092739562346, 0.0031478500240345675, 0.0055742431919592605, 0.0, 0.0020614632934707372, 0.016504670396759083, 0.0, 0.0, 0.0, 0.0, 0.039325394437103624, 0.0025931089255309325, 0.0055742431919592605, 0.0055742431919592605, 0.0019504738142166898, 0.006797483340999282, 0.0022524584112010118, 0.0, 0.0, 0.03941322089393393, 0.0, 0.0025737624302574437, 0.016504670396759083]"
37,15:10:00,"[0.0, 0.0022325087868621677, 0.0026876918076376836, 0.001274969845921755, 0.01616568879524871, 0.0006988722911327231, 0.0, 0.006846360967198385, 0.0, 0.0026162963707808827, 0.0006988722911327231, 0.0003442501142318822, 0.0, 0.00423771455710926, 0.014183634240946312, 0.0006988722911327231, 0.0, 0.0055713911212766296, 0.0, 0.23373792278491412, 0.0022325087868621677, 0.0, 0.01427141593154525, 0.0018942728637034597, 0.0018942728637034597, 0.0, 0.014183634240946312, 0.0012518186299770558, 0.006293414628354053, 0.0022325087868621677, 0.0006988722911327231, 0.0, 0.0, 0.0067393511178840855, 0.0006988722911327231, 0.0006988722911327231, 0.0, 0.0010662736213093047, 0.0, 0.0022556600028068685, 0.003169242709625215, 0.0003442501142318822, 0.0, 0.0006988722911327231, 0.0022385229779353396, 0.03974763676670562, 0.0018942728637034597, 0.008687475506709914, 0.0067393511178840855, 0.014183634240946312, 0.0, 0.0030483281756116965, 0.006026574142052142, 0.0022325087868621677, 0.006293414628354053, 0.0003442501142318822, 0.005915641235508512, 0.04010579156563672, 0.0022556600028068685, 0.00791483281468243, 0.038960982784973966, 0.011087514028220816, 0.0006988722911327231, 0.0006988722911327231, 0.0025999101170387493, 0.008272987613613534, 0.0, 0.0, 0.008687475506709914, 0.00226167419388004, 0.006816353858951155, 0.0018942728637034597, 0.09923431968200487, 0.006816353858951155, 0.0022325087868621677, 0.03396601325365977, 0.0031460914936805137, 0.006823209751253685, 0.0, 0.0010431224053646054, 0.0055713911212766296, 0.0, 0.004940119470272243, 0.004149932866510327, 0.0006988722911327231, 0.0, 0.0055713911212766296, 0.0, 0.001274969845921755, 0.001274969845921755, 0.0, 0.0022325087868621677, 0.038960982784973966, 0.0031460914936805137, 0.0055713911212766296, 0.0, 0.002061623827653412, 0.016523843594179813, 0.0, 0.0, 0.0, 0.0, 0.03930523289920588, 0.0025931451548361828, 0.0055713911212766296, 0.0055713911212766296, 0.0019506909211097793, 0.006793202643006451, 0.0022556600028068685, 0.0, 0.0, 0.0393930145898048, 0.0, 0.002576758901094051, 0.01652384359417981]"
38,15:15:00,"[0.0, 0.002235311523732636, 0.002690265469394733, 0.0012743077635422237, 0.01618256263988488, 0.0006997496695987346, 0.0, 0.00684318815207916, 0.0, 0.002616309693719113, 0.0006997496695987346, 0.0003440709033571496, 0.0, 0.004239613780663395, 0.014201401192448676, 0.0006997496695987346, 0.0, 0.005568880388536934, 0.0, 0.23363258953291594, 0.002235311523732636, 0.0, 0.014289143425259065, 0.0018934192146258131, 0.0018934192146258131, 0.0, 0.014201401192448676, 0.0012511669540476596, 0.006291770867630235, 0.002235311523732636, 0.0006997496695987346, 0.0, 0.0, 0.006737506909121521, 0.0006997496695987346, 0.0006997496695987346, 0.0, 0.0010669613824504478, 0.0, 0.0022584523332272, 0.0031677269781680375, 0.0003440709033571496, 0.0, 0.0006997496695987346, 0.0022374901179829615, 0.03973091704960742, 0.0018934192146258131, 0.00868308542946157, 0.006737506909121521, 0.014201401192448676, 0.0, 0.0030481228298866432, 0.006023834334199033, 0.002235311523732636, 0.006291770867630235, 0.0003440709033571496, 0.00591295129189409, 0.04008891085828834, 0.0022584523332272, 0.007915074954574518, 0.038943425147198334, 0.011086330050845276, 0.0006997496695987346, 0.0006997496695987346, 0.0026025232365843487, 0.008273068763255427, 0.0, 0.0, 0.00868308542946157, 0.0022606309274775254, 0.006812807024330319, 0.0018934192146258131, 0.09935871133062459, 0.006812807024330319, 0.002235311523732636, 0.03394833111280596, 0.003144586168673471, 0.006820047342584597, 0.0, 0.0010438205729558832, 0.005568880388536934, 0.0, 0.004941678492701449, 0.004151871547853012, 0.0006997496695987346, 0.0, 0.005568880388536934, 0.0, 0.0012743077635422237, 0.0012743077635422237, 0.0, 0.002235311523732636, 0.038943425147198334, 0.003144586168673471, 0.005568880388536934, 0.0, 0.0020617996659513414, 0.01654055644856578, 0.0, 0.0, 0.0, 0.0, 0.039287496050555475, 0.002593168884224548, 0.005568880388536934, 0.005568880388536934, 0.0019509166236463943, 0.006789666214835755, 0.0022584523332272, 0.0, 0.0, 0.03937523828336587, 0.0, 0.0025793824270897857, 0.016540556448565776]"
39,15:20:00,"[0.0, 0.0022377557131681306, 0.002692517305129946, 0.001273758747497568, 0.016197271284026763, 0.0007005148071327471, 0.0, 0.006840431472754991, 0.0, 0.002616315065425105, 0.0007005148071327471, 0.00034392244304883886, 0.0, 0.004241263471239247, 0.01421689517508986, 0.0007005148071327471, 0.0, 0.005566672725257422, 0.0, 0.23353997096384377, 0.0022377557131681306, 0.0, 0.01430460267486862, 0.001892668609158143, 0.001892668609158143, 0.0, 0.01421689517508986, 0.0012506270983633524, 0.006290319181524385, 0.0022377557131681306, 0.0007005148071327471, 0.0, 0.0, 0.006735878777038221, 0.0007005148071327471, 0.0007005148071327471, 0.0, 0.0010675688993158014, 0.0, 0.0022608873623023466, 0.0031664273566557118, 0.00034392244304883886, 0.0, 0.0007005148071327471, 0.0022365910522069796, 0.03971620918110745, 0.001892668609158143, 0.008679405207041633, 0.006735878777038221, 0.01421689517508986, 0.0, 0.003047945008252703, 0.006021434317219235, 0.0022377557131681306, 0.006290319181524385, 0.00034392244304883886, 0.005910595168306265, 0.040074061276842536, 0.0022608873623023466, 0.007915267587338529, 0.03892798687419593, 0.011085267332562586, 0.0007005148071327471, 0.0007005148071327471, 0.0026048098053511855, 0.008273119683073607, 0.0, 0.0, 0.008679405207041633, 0.0022597227013411965, 0.0068098682470177, 0.001892668609158143, 0.09946718944451433, 0.0068098682470177, 0.0022377557131681306, 0.033933683028046446, 0.0031432957075214945, 0.006817299823620777, 0.0, 0.001044437250181586, 0.005566672725257422, 0.0, 0.004943038010023164, 0.004153555971460488, 0.0007005148071327471, 0.0, 0.005566672725257422, 0.0, 0.001273758747497568, 0.001273758747497568, 0.0, 0.0022377557131681306, 0.03892798687419593, 0.0031432957075214945, 0.005566672725257422, 0.0, 0.0020619810544090754, 0.016555123379761838, 0.0, 0.0, 0.0, 0.0, 0.03927190931724479, 0.00259318341629089, 0.005566672725257422, 0.005566672725257422, 0.0019511419054960997, 0.006786736597883482, 0.0022608873623023466, 0.0, 0.0, 0.03935961681702354, 0.0, 0.0025816781562169704, 0.016555123379761838]"
40,15:25:00,"[0.0, 0.0022398869357044254, 0.0026944866113921694, 0.0012733022438835315, 0.01621009141128153, 0.0007011819724236902, 0.0, 0.006838035795699839, 0.0, 0.0026163148576654393, 0.0007011819724236902, 0.00034379911944266696, 0.0, 0.00424269678217928, 0.014230405159818642, 0.0007011819724236902, 0.0, 0.005564733551816307, 0.0, 0.23345861636883863, 0.0022398869357044254, 0.0, 0.014318082121051744, 0.0018920092902297801, 0.0018920092902297801, 0.0, 0.014230405159818642, 0.0012501786488715624, 0.006289039119251968, 0.0022398869357044254, 0.0007011819724236902, 0.0, 0.0, 0.0067344435770399684, 0.0007011819724236902, 0.0007011819724236902, 0.0, 0.001068104686878326, 0.0, 0.0022630105307163938, 0.003165311534113311, 0.00034379911944266696, 0.0, 0.0007011819724236902, 0.002235808409672445, 0.03970328508664889, 0.0018920092902297801, 0.008676312302116846, 0.0067344435770399684, 0.014230405159818642, 0.0, 0.0030477909383412115, 0.006019333227504049, 0.0022398869357044254, 0.006289039119251968, 0.00034379911944266696, 0.005908532671258974, 0.04006101258320377, 0.0022630105307163938, 0.007915421043765808, 0.038914426152992086, 0.011084317038656087, 0.0007011819724236902, 0.0007011819724236902, 0.00260680965015906, 0.00827314854032071, 0.0, 0.0, 0.008676312302116846, 0.0022589320046844143, 0.00680742660689903, 0.0018920092902297801, 0.09956177712927163, 0.00680742660689903, 0.0022398869357044254, 0.03392151509806762, 0.0031421879391013395, 0.006814912200687871, 0.0, 0.0010449810918663565, 0.005564733551816307, 0.0, 0.004944223398176846, 0.004155019820946174, 0.0007011819724236902, 0.0, 0.005564733551816307, 0.0, 0.0012733022438835315, 0.0012733022438835315, 0.0, 0.0022398869357044254, 0.038914426152992086, 0.0031421879391013395, 0.005564733551816307, 0.0, 0.00206216117754033, 0.016567818907836433, 0.0, 0.0, 0.0, 0.0, 0.03925822527243477, 0.00259319126265347, 0.005564733551816307, 0.005564733551816307, 0.0019513606212952527, 0.006784303011887062, 0.0022630105307163938, 0.0, 0.0, 0.03934590223366786, 0.0, 0.0025836860551470926, 0.016567818907836433]"
41,15:30:00,"[0.0, 0.002241745040080572, 0.0026962080973862964, 0.0012729216384221608, 0.016221264598222138, 0.0007017636398589788, 0.0, 0.0068359534098297505, 0.0, 0.0026163108455803013, 0.0007017636398589788, 0.00034369639835414643, 0.0, 0.004243942383959492, 0.014242183775137182, 0.0007017636398589788, 0.0, 0.005563031771407592, 0.0, 0.23338722114988236, 0.002241745040080572, 0.0, 0.01432983391329478, 0.0018914306849273468, 0.0018914306849273468, 0.0, 0.014242183775137182, 0.001249805117628185, 0.006287911932060544, 0.002241745040080572, 0.0007017636398589788, 0.0, 0.0, 0.0067331801269439025, 0.0007017636398589788, 0.0007017636398589788, 0.0, 0.0010685765590071003, 0.0, 0.002264861560874548, 0.0031643523233495074, 0.00034369639835414643, 0.0, 0.0007017636398589788, 0.002235127083281491, 0.039691939303157724, 0.0018914306849273468, 0.008673706667193965, 0.0067331801269439025, 0.014242183775137182, 0.0, 0.0030476573820920464, 0.006017494828713311, 0.002241745040080572, 0.006287911932060544, 0.00034369639835414643, 0.0059067281697617385, 0.040049557359883504, 0.002264861560874548, 0.00791554347043974, 0.03890252552514116, 0.011083470002707856, 0.0007017636398589788, 0.0007017636398589788, 0.0026085579592286944, 0.008273161527165503, 0.0, 0.0, 0.008673706667193965, 0.0022582436040754672, 0.006805392503060593, 0.0018914306849273468, 0.09964424306350109, 0.006805392503060593, 0.002241745040080572, 0.03391137994996955, 0.003141235802555531, 0.006812836889035778, 0.0, 0.0010454600382131252, 0.005563031771407592, 0.0, 0.004945256839039402, 0.004156292245801892, 0.0007017636398589788, 0.0, 0.005563031771407592, 0.0, 0.0012729216384221608, 0.0012729216384221608, 0.0, 0.002241745040080572, 0.03890252552514116, 0.003141235802555531, 0.005563031771407592, 0.0, 0.00206233541643874, 0.016578882654947898, 0.0, 0.0, 0.0, 0.0, 0.03924622192349529, 0.002593194324786326, 0.005563031771407592, 0.005563031771407592, 0.0019515687574871645, 0.006782275982266614, 0.002264861560874548, 0.0, 0.0, 0.0393338720616529, 0.0, 0.0025854414384347195, 0.016578882654947898]"
42,15:40:00,"[0.0, 0.002243364850281913, 0.0026977123723321275, 0.0012726034701870045, 0.016231001714547708, 0.0007022707108597054, 0.0, 0.006834143002454883, 0.0, 0.0026163043474100763, 0.0007022707108597054, 0.0003436106092635991, 0.0, 0.00424502508672041, 0.014252451791007696, 0.0007022707108597054, 0.0, 0.00556153953226788, 0.0, 0.2333246168455075, 0.002243364850281913, 0.0, 0.014340078390895822, 0.0018909233236518836, 0.0018909233236518836, 0.0, 0.014252451791007696, 0.0012494931572885185, 0.006286920556026072, 0.002243364850281913, 0.0007022707108597054, 0.0, 0.0, 0.006732069175025309, 0.0007022707108597054, 0.0007022707108597054, 0.0, 0.0010689916330217906, 0.0, 0.0022664751631803993, 0.003163526793838888, 0.0003436106092635991, 0.0, 0.0007022707108597054, 0.0022345339329154813, 0.03968198753493864, 0.0018909233236518836, 0.008671506401080857, 0.006732069175025309, 0.014252451791007696, 0.0, 0.0030475415565618014, 0.006015887054318091, 0.002243364850281913, 0.006286920556026072, 0.0003436106092635991, 0.005905150141531477, 0.04003950955404977, 0.0022664751631803993, 0.007915641295336407, 0.03889209022419084, 0.011082717087262016, 0.0007022707108597054, 0.0007022707108597054, 0.0026100857724439975, 0.008273163314447522, 0.0, 0.0, 0.008671506401080857, 0.0022576442458139686, 0.006803693390327457, 0.0018909233236518836, 0.09971613288785398, 0.006803693390327457, 0.002243364850281913, 0.033902915425785995, 0.003140416480940401, 0.0068110326895564005, 0.0, 0.0010458813201233048, 0.00556153953226788, 0.0, 0.0049461577150951225, 0.004157398486832282, 0.0007022707108597054, 0.0, 0.00556153953226788, 0.0, 0.0012726034701870045, 0.0012726034701870045, 0.0, 0.002243364850281913, 0.03889209022419084, 0.003140416480940401, 0.00556153953226788, 0.0, 0.002062500780934838, 0.01658852373365883, 0.0, 0.0, 0.0, 0.0, 0.039235700833454415, 0.002593194034511589, 0.00556153953226788, 0.00556153953226788, 0.0019517638681482241, 0.006780583077428969, 0.0022664751631803993, 0.0, 0.0, 0.03932332743334256, 0.0, 0.002586975459545513, 0.016588523733658826]"
43,15:45:00,"[0.0, 0.0022447767884105022, 0.002699026392542526, 0.0012723368067840879, 0.016239486783696456, 0.0007027127088661613, 0.0, 0.006832568781647759, 0.0, 0.002616296332646235, 0.0007027127088661613, 0.0003435387737324651, 0.0, 0.004245966372972594, 0.014261402068751903, 0.0007027127088661613, 0.0, 0.005560231974863673, 0.0, 0.23326976052530904, 0.0022447767884105022, 0.0, 0.01434900802953392, 0.0018904787541625333, 0.0018904787541625333, 0.0, 0.014261402068751903, 0.0012492319371665483, 0.006286049553347372, 0.0022447767884105022, 0.0007027127088661613, 0.0, 0.0, 0.006731093324394069, 0.0007027127088661613, 0.0007027127088661613, 0.0, 0.0010693563522161658, 0.0, 0.0022678816580280437, 0.0031628155609466214, 0.0003435387737324651, 0.0, 0.0007027127088661613, 0.0022340175278949955, 0.039673265077572004, 0.0018904787541625333, 0.008669644277011786, 0.006731093324394069, 0.014261402068751903, 0.0, 0.003047441067160715, 0.006014481578995692, 0.0022447767884105022, 0.006286049553347372, 0.0003435387737324651, 0.005903770748596142, 0.040030702887836674, 0.0022678816580280437, 0.007915719593673735, 0.03888294640792383, 0.011082049429307971, 0.0007027127088661613, 0.0007027127088661613, 0.0026114204317605077, 0.008273157403938417, 0.0, 0.0, 0.008669644277011786, 0.002257122397512537, 0.006802270392466792, 0.0018904787541625333, 0.09977879685626546, 0.006802270392466792, 0.0022447767884105022, 0.03389582765289227, 0.00313971069132908, 0.006809463912030222, 0.0, 0.001046251482598626, 0.005560231974863673, 0.0, 0.0049469429569697415, 0.004158360412190576, 0.0007027127088661613, 0.0, 0.005560231974863673, 0.0, 0.0012723368067840879, 0.0012723368067840879, 0.0, 0.0022447767884105022, 0.03888294640792383, 0.00313971069132908, 0.005560231974863673, 0.0, 0.0020626554764322665, 0.016596924593961133, 0.0, 0.0, 0.0, 0.0, 0.039226485181656306, 0.0025931914630286956, 0.005560231974863673, 0.005560231974863673, 0.0019519446460327084, 0.0067791655228492485, 0.0022678816580280437, 0.0, 0.0, 0.03931409114243831, 0.0, 0.002588315562142968, 0.016596924593961133]"
44,15:50:00,"[0.0, 0.0022460074227157643, 0.002700173868534177, 0.0012721127472022657, 0.01624688036741317, 0.000703097950895246, 0.0, 0.0068311997230567564, 0.0, 0.002616287505605496, 0.000703097950895246, 0.00034347846894310124, 0.0, 0.004246784854115078, 0.014269203036200093, 0.000703097950895246, 0.0, 0.005559086975854491, 0.0, 0.23322172404900635, 0.0022460074227157643, 0.0, 0.014356790912889158, 0.0018900894545240041, 0.0018900894545240041, 0.0, 0.014269203036200093, 0.0012490126470160214, 0.006285285026935981, 0.0022460074227157643, 0.000703097950895246, 0.0, 0.0, 0.006730236929657117, 0.000703097950895246, 0.000703097950895246, 0.0, 0.0010696765200245916, 0.0, 0.002269107522902008, 0.003162202201726269, 0.00034347846894310124, 0.0, 0.000703097950895246, 0.0022335679234671037, 0.03966562519559835, 0.0018900894545240041, 0.008668064962780091, 0.006730236929657117, 0.014269203036200093, 0.0, 0.003047353851237662, 0.006013253421672901, 0.0022460074227157643, 0.006285285026935981, 0.00034347846894310124, 0.005902565444797592, 0.04002298922163041, 0.002269107522902008, 0.007915782375445563, 0.038874939368014054, 0.011081458600267472, 0.000703097950895246, 0.000703097950895246, 0.0026125859918451097, 0.008273146401477636, 0.0, 0.0, 0.008668064962780091, 0.0022566680236533487, 0.006801075608442332, 0.0018900894545240041, 0.09983341416405492, 0.006801075608442332, 0.0022460074227157643, 0.033889877579931324, 0.003139102101540024, 0.006808099622870514, 0.0, 0.0010465764198383468, 0.005559086975854491, 0.0, 0.0049476273490902485, 0.004159196977426013, 0.000703097950895246, 0.0, 0.005559086975854491, 0.0, 0.0012721127472022657, 0.0012721127472022657, 0.0, 0.0022460074227157643, 0.038874939368014054, 0.003139102101540024, 0.005559086975854491, 0.0, 0.0020627985747865792, 0.016604244393445242, 0.0, 0.0, 0.0, 0.0, 0.03921841783695717, 0.002593187405419251, 0.005559086975854491, 0.005559086975854491, 0.0019521105979112675, 0.006777975508256084, 0.002269107522902008, 0.0, 0.0, 0.0393060057136462, 0.0, 0.002589485891658866, 0.016604244393445242]"
45,15:55:00,"[0.0, 0.002247079949244375, 0.002701175633498859, 0.0012719240257026184, 0.01625332253090374, 0.0007034336983178263, 0.0, 0.006830008922692849, 0.0, 0.002616278369891725, 0.0007034336983178263, 0.00034342771902702335, 0.0, 0.004247496662203518, 0.01427600174178681, 0.0007034336983178263, 0.0, 0.005558084896990229, 0.0, 0.23317968353236543, 0.002247079949244375, 0.0, 0.014363573783172058, 0.0018897487477316838, 0.0018897487477316838, 0.0, 0.01427600174178681, 0.001248828101860403, 0.006284614519150271, 0.002247079949244375, 0.0007034336983178263, 0.0, 0.0, 0.006729485977535559, 0.0007034336983178263, 0.0007034336983178263, 0.0, 0.0010699573411870648, 0.0, 0.0022701758730865897, 0.0031616727734343018, 0.00034342771902702335, 0.0, 0.0007034336983178263, 0.002233176466758705, 0.03965893751386067, 0.0018897487477316838, 0.008666722790907092, 0.006729485977535559, 0.01427600174178681, 0.0, 0.0030472781303039933, 0.006012180581244713, 0.002247079949244375, 0.006284614519150271, 0.00034342771902702335, 0.005901512616017255, 0.040016236930860705, 0.0022701758730865897, 0.007915832811462067, 0.03886793177415762, 0.011080936703138903, 0.0007034336983178263, 0.0007034336983178263, 0.0026136035921136133, 0.00827313222846211, 0.0, 0.0, 0.008666722790907092, 0.0022562723906009207, 0.0068000699670176246, 0.0018897487477316838, 0.09988101432867398, 0.0068000699670176246, 0.002247079949244375, 0.03388487025453266, 0.003138576849592085, 0.006806912998850638, 0.0, 0.0010468614173448497, 0.005558084896990229, 0.0, 0.004948223798230584, 0.004159924620818273, 0.0007034336983178263, 0.0, 0.005558084896990229, 0.0, 0.0012719240257026184, 0.0012719240257026184, 0.0, 0.002247079949244375, 0.03886793177415762, 0.003138576849592085, 0.005558084896990229, 0.0, 0.0020629297654056887, 0.016610621947903782, 0.0, 0.0, 0.0, 0.0, 0.039211359493184654, 0.0025931824460495093, 0.005558084896990229, 0.005558084896990229, 0.0019522618001782289, 0.00677697404317541, 0.0022701758730865897, 0.0, 0.0, 0.03929893153456989, 0.0, 0.002590507668271397, 0.01661062194790378]"
46,16:00:00,"[0.0, 0.0022480146147360325, 0.002702049975118978, 0.0012717646957454579, 0.016258935438939005, 0.0007037262892434838, 0.0, 0.0068289730401218844, 0.0, 0.0026162692780098144, 0.0007037262892434838, 0.00034338490839812936, 0.0, 0.00424811578658267, 0.014281926535996867, 0.0007037262892434838, 0.0, 0.005557208344376428, 0.0, 0.2331429092479757, 0.0022480146147360325, 0.0, 0.014369484719077173, 0.0018894507198618238, 0.0018894507198618238, 0.0, 0.014281926535996867, 0.0012486724268409512, 0.0062840269025244205, 0.0022480146147360325, 0.0007037262892434838, 0.0, 0.0, 0.006728827959852095, 0.0007037262892434838, 0.0007037262892434838, 0.0, 0.0010702034665461193, 0.0, 0.002271106883640539, 0.003161215415607281, 0.00034338490839812936, 0.0, 0.0007037262892434838, 0.00223283562825995, 0.03965308646300727, 0.0018894507198618238, 0.008665579966567798, 0.006728827959852095, 0.014281926535996867, 0.0, 0.0030472123694882513, 0.00601124370475937, 0.0022480146147360325, 0.0062840269025244205, 0.00034338490839812936, 0.005900593252774557, 0.040010329337254645, 0.002271106883640539, 0.007915873411097276, 0.0388618019906835, 0.011080476424019966, 0.0007037262892434838, 0.0007037262892434838, 0.002614491792038668, 0.008273116285344648, 0.0, 0.0, 0.008665579966567798, 0.002255927897164458, 0.00679922151561048, 0.0018894507198618238, 0.09992249596186363, 0.00679922151561048, 0.0022480146147360325, 0.03388064627219001, 0.0031381231467027724, 0.006805880771217378, 0.0, 0.0010471111976416128, 0.005557208344376428, 0.0, 0.00494874356922817, 0.004160557603502361, 0.0007037262892434838, 0.0, 0.005557208344376428, 0.0, 0.0012717646957454579, 0.0012717646957454579, 0.0, 0.0022480146147360325, 0.0388618019906835, 0.0031381231467027724, 0.005557208344376428, 0.0, 0.00206304916806925, 0.016616178313186368, 0.0, 0.0, 0.0, 0.0, 0.03920518689908161, 0.0025931770091053075, 0.005557208344376428, 0.005557208344376428, 0.0019523987160844352, 0.006776129246705973, 0.002271106883640539, 0.0, 0.0, 0.039292745082161934, 0.0, 0.0025913995231341626, 0.016616178313186368]"
47,16:05:00,"[0.0, 0.0022488290876106465, 0.002702812933103578, 0.0012716298773827633, 0.01626382562758522, 0.000703981254655638, 0.0, 0.006828071818911775, 0.0, 0.00261626046945733, 0.000703981254655638, 0.00034334871252819497, 0.0, 0.004248654363485551, 0.01428708942360183, 0.000703981254655638, 0.0, 0.005556441941529012, 0.0, 0.2331107561044541, 0.0022488290876106465, 0.0, 0.014374635484675042, 0.0018891901429101705, 0.0018891901429101705, 0.0, 0.01428708942360183, 0.0012485408054912423, 0.006283512268076171, 0.0022488290876106465, 0.000703981254655638, 0.0, 0.0, 0.006728251744848091, 0.000703981254655638, 0.000703981254655638, 0.0, 0.001070419039075353, 0.0, 0.002271918159502167, 0.003160820020292933, 0.00034334871252819497, 0.0, 0.000703981254655638, 0.002232538855438363, 0.03964796980530531, 0.0018891901429101705, 0.008664605124399219, 0.006728251744848091, 0.01428708942360183, 0.0, 0.0030471552430587356, 0.00601042578702194, 0.0022488290876106465, 0.006283512268076171, 0.00034334871252819497, 0.005899790654057207, 0.04000516322100403, 0.002271918159502167, 0.007915906162104393, 0.038856442489576454, 0.011080071051040124, 0.000703981254655638, 0.000703981254655638, 0.002615266872030362, 0.008273099577803105, 0.0, 0.0, 0.008664605124399219, 0.002255627927329885, 0.006798504053380568, 0.0018891901429101705, 0.09995864323725882, 0.006798504053380568, 0.0022488290876106465, 0.03387707494610963, 0.0031377309484014113, 0.006804982747020255, 0.0, 0.0010473299671838324, 0.005556441941529012, 0.0, 0.004949196491712455, 0.004161108302412337, 0.000703981254655638, 0.0, 0.005556441941529012, 0.0, 0.0012716298773827633, 0.0012716298773827633, 0.0, 0.0022488290876106465, 0.038856442489576454, 0.0031377309484014113, 0.005556441941529012, 0.0, 0.0020631571931116156, 0.01662101904328393, 0.0, 0.0, 0.0, 0.0, 0.03919979120210467, 0.002593171397565808, 0.005556441941529012, 0.005556441941529012, 0.0019525220601468807, 0.006775414981489046, 0.002271918159502167, 0.0, 0.0, 0.03928733726317787, 0.0, 0.002592177800138842, 0.016621019043283926]"
48,16:10:00,"[0.0, 0.002249538783168436, 0.002703478565022971, 0.001271515555030362, 0.016268085991111212, 0.0007042034202133077, 0.0, 0.006827287673201181, 0.0, 0.002616252099886217, 0.0007042034202133077, 0.0003433180425627184, 0.0, 0.0042491229254430305, 0.014291588125526737, 0.0007042034202133077, 0.0, 0.005555772118170823, 0.0, 0.23308265478599718, 0.002249538783168436, 0.0, 0.014379123588128423, 0.0018889624029827807, 0.0018889624029827807, 0.0, 0.014291588125526737, 0.0012484292783402331, 0.006283061815074256, 0.002249538783168436, 0.0007042034202133077, 0.0, 0.0, 0.006727747450946585, 0.0007042034202133077, 0.0007042034202133077, 0.0, 0.0010706077394661544, 0.0, 0.002272625059858565, 0.0031604779580131424, 0.0003433180425627184, 0.0, 0.0007042034202133077, 0.0022322804455454956, 0.03964349725638355, 0.0018889624029827807, 0.008663772163777108, 0.006727747450946585, 0.014291588125526737, 0.0, 0.00304710560505062, 0.006009711900025353, 0.002249538783168436, 0.006283061815074256, 0.0003433180425627184, 0.005899090160733543, 0.040000647429654215, 0.002272625059858565, 0.007915932640631073, 0.03885175837356857, 0.011079714470510224, 0.0007042034202133077, 0.0007042034202133077, 0.0026159431024212836, 0.00827308281390172, 0.0, 0.0, 0.008663772163777108, 0.0022553667222356263, 0.006797896037484456, 0.0018889624029827807, 0.09999014032529073, 0.006797896037484456, 0.002249538783168436, 0.033874048842639955, 0.0031373916813230113, 0.006804201396511055, 0.0, 0.0010475214627760259, 0.005555772118170823, 0.0, 0.004949591141276394, 0.0041615874628413456, 0.0007042034202133077, 0.0, 0.005555772118170823, 0.0, 0.001271515555030362, 0.001271515555030362, 0.0, 0.002249538783168436, 0.03885175837356857, 0.0031373916813230113, 0.005555772118170823, 0.0, 0.0020632544378453555, 0.016625236164381853, 0.0, 0.0, 0.0, 0.0, 0.0391950764161313, 0.0025931658231960874, 0.005555772118170823, 0.005555772118170823, 0.0019526326985535403, 0.006774809760794326, 0.002272625059858565, 0.0, 0.0, 0.03928261187873298, 0.0, 0.002592856825731155, 0.01662523616438185]"
